	QID	label	geneID	proteinID	wikilink
42204	Q18041843	DHTKD1	55526	Q21142268	https://en.wikipedia.org/wiki/DHTKD1
42211	Q18041844	FEM1A	55527	Q21132636	https://en.wikipedia.org/wiki/FEM1A
42214	Q18041848	SLC30A10	55532	Q21136811	https://en.wikipedia.org/wiki/Solute_carrier_family_30_member_10
42215	Q18041848	SLC30A10	55532	Q21137137	https://en.wikipedia.org/wiki/Solute_carrier_family_30_member_10
42220	Q18041849	MAML3	55534	Q21119394	https://en.wikipedia.org/wiki/Mastermind-like_3_(drosophila)
42225	Q18041850	CDCA7L	55536	Q21111159	https://en.wikipedia.org/wiki/CDCA7L
42228	Q18041851	KCNQ1DN	55539	Q21118581	https://en.wikipedia.org/wiki/KCNQ1DN
42229	Q18041852	IL17RB	55540	Q21103411	https://en.wikipedia.org/wiki/IL17RB
42232	Q18041856	SOX6	55553	Q21136017	https://en.wikipedia.org/wiki/SOX6
42241	Q18041857	KLK15	55554	Q21121537	https://en.wikipedia.org/wiki/KLK15
42242	Q18041857	KLK15	55554	Q21152376	https://en.wikipedia.org/wiki/KLK15
42245	Q18034586	BZW1	9689	Q21150051	https://en.wikipedia.org/wiki/BZW1
42250	Q18034587	UBE3C	9690	Q21118935	https://en.wikipedia.org/wiki/UBE3C
42252	Q18034589	RAPGEF2	9693	Q21107982	https://en.wikipedia.org/wiki/RAPGEF2
42253	Q18034589	RAPGEF2	9693	Q21149857	https://en.wikipedia.org/wiki/RAPGEF2
42260	Q18034590	EMC2	9694	Q21132214	https://en.wikipedia.org/wiki/TTC35
42261	Q18034590	EMC2	9694	Q21142394	https://en.wikipedia.org/wiki/TTC35
42268	Q18034591	EDEM1	9695	Q21116894	https://en.wikipedia.org/wiki/EDEM1
42271	Q18034592	CROCC	9696	Q7366608	https://en.wikipedia.org/wiki/Rootletin
42272	Q18034592	CROCC	9696	Q21142715	https://en.wikipedia.org/wiki/Rootletin
42278	Q18034593	TRAM2	9697	Q21122219	https://en.wikipedia.org/wiki/TRAM2
42287	Q18034594	PUM1	9698	Q21126061	https://en.wikipedia.org/wiki/PUM1
42288	Q18034594	PUM1	9698	Q21144695	https://en.wikipedia.org/wiki/PUM1
42295	Q18034595	RIMS2	9699	Q21109042	https://en.wikipedia.org/wiki/RIMS2
42296	Q18034595	RIMS2	9699	Q21150813	https://en.wikipedia.org/wiki/RIMS2
42303	Q18034598	CEP57	9702	Q21114116	https://en.wikipedia.org/wiki/CEP57
42304	Q18034598	CEP57	9702	Q21142795	https://en.wikipedia.org/wiki/CEP57
42315	Q18034600	DHX34	9704	Q21105775	https://en.wikipedia.org/wiki/DHX34
42320	Q18034604	HERPUD1	9709	Q21120592	https://en.wikipedia.org/wiki/HERPUD1
42321	Q18034604	HERPUD1	9709	Q21144387	https://en.wikipedia.org/wiki/HERPUD1
42330	Q18034607	USP6NL	9712	Q21136558	https://en.wikipedia.org/wiki/USP6NL
42335	Q18034613	CCDC144A	9720	Q21132774	https://en.wikipedia.org/wiki/CCDC144A
42340	Q18034614	GPRIN2	9721	Q21109172	https://en.wikipedia.org/wiki/GPRIN2
42346	Q18036586	FAN1	22909	Q21101325	https://en.wikipedia.org/wiki/FAN1
42347	Q18036586	FAN1	22909	Q21144848	https://en.wikipedia.org/wiki/FAN1
42354	Q18036587	WDR47	22911	Q21127372	https://en.wikipedia.org/wiki/WDR47
42355	Q18036587	WDR47	22911	Q21148391	https://en.wikipedia.org/wiki/WDR47
42364	Q18036588	RALY	22913	Q21124364	https://en.wikipedia.org/wiki/RALY
42368	Q18036589	MMRN1	22915	Q21114945	https://en.wikipedia.org/wiki/Multimerin_1
42371	Q18036591	ZP1	22917	Q21136659	https://en.wikipedia.org/wiki/ZP1
42376	Q18036593	MAPRE1	22919	Q21105228	https://en.wikipedia.org/wiki/MAPRE1
42380	Q18036594	KIFAP3	22920	Q21173495	https://en.wikipedia.org/wiki/KIFAP3
42383	Q18036595	MSRB2	22921	Q21118805	https://en.wikipedia.org/wiki/MSRB2
42388	Q18036596	MAPRE3	22924	Q21105240	https://en.wikipedia.org/wiki/MAPRE3
42392	Q18036598	ATF6	22926	Q21116808	https://en.wikipedia.org/wiki/ATF6
42400	Q18036599	HABP4	22927	Q21111468	https://en.wikipedia.org/wiki/HABP4
42406	Q18036601	SEPHS1	22929	Q21122632	https://en.wikipedia.org/wiki/Selenophosphate_synthetase_1
42407	Q18036601	SEPHS1	22929	Q21149717	https://en.wikipedia.org/wiki/Selenophosphate_synthetase_1
42412	Q18036602	RAB3GAP1	22930	Q21125019	https://en.wikipedia.org/wiki/RAB3GAP1
42416	Q18036603	RAB18	22931	Q21119750	https://en.wikipedia.org/wiki/RAB18
42422	Q18036605	SIRT2	22933	Q21108304	https://en.wikipedia.org/wiki/Sirtuin_2
42427	Q18036607	ELL2	22936	Q21114368	https://en.wikipedia.org/wiki/Elongation_factor_for_RNA_polymerase_II_2
42430	Q18036608	SNW1	22938	Q21114222	https://en.wikipedia.org/wiki/SNW1
42436	Q18036609	SHANK2	22941	Q21102537	https://en.wikipedia.org/wiki/SHANK2
42437	Q18036609	SHANK2	22941	Q21150519	https://en.wikipedia.org/wiki/SHANK2
42444	Q18036610	DKK1	22943	Q21112227	https://en.wikipedia.org/wiki/DKK1
42447	Q18041859	PLXNA3	55558	Q21108963	https://en.wikipedia.org/wiki/PLXNA3
42454	Q18041863	ZNF821	55565	Q21131231	https://en.wikipedia.org/wiki/ZNF821
42455	Q18041863	ZNF821	55565	Q21138883	https://en.wikipedia.org/wiki/ZNF821
42456	Q18041866	CNOT11	55571	Q21109877	https://en.wikipedia.org/wiki/CNOT11
42459	Q18041867	FOXRED1	55572	Q21112457	https://en.wikipedia.org/wiki/FOXRED1
42462	Q18041868	CDV3	55573	Q21115639	https://en.wikipedia.org/wiki/CDV3_(gene)
42463	Q18041868	CDV3	55573	Q21146768	https://en.wikipedia.org/wiki/CDV3_(gene)
42470	Q18041869	STAB2	55576	Q21126473	https://en.wikipedia.org/wiki/STAB2
42471	Q18041869	STAB2	55576	Q21140495	https://en.wikipedia.org/wiki/STAB2
42480	Q18041871	SUPT20H	55578	Q21120034	https://en.wikipedia.org/wiki/SUPT20H
42484	Q18041873	CHRNA9	55584	Q21111184	https://en.wikipedia.org/wiki/CHRNA9
42486	Q18041875	MIOX	55586	Q1116422	https://en.wikipedia.org/wiki/Inositol_oxygenase
42494	Q18041877	BMP2K	55589	Q21109623	https://en.wikipedia.org/wiki/BMP2K
42498	Q18041878	VEZT	55591	Q21134670	https://en.wikipedia.org/wiki/VEZT
42499	Q18041878	VEZT	55591	Q21145389	https://en.wikipedia.org/wiki/VEZT
42503	Q18041880	OTUD5	55593	Q21122465	https://en.wikipedia.org/wiki/Otu_deubiquitinase_5
42507	Q18041881	ZCCHC8	55596	Q21100475	https://en.wikipedia.org/wiki/ZCCHC8
42511	Q18041883	ITLN1	55600	Q21130935	https://en.wikipedia.org/wiki/Intelectin-1
42516	Q18041886	TENT5A	55603	Q21118130	https://en.wikipedia.org/wiki/FAM46A
42522	Q18041887	CARMIL1	55604	Q21122322	https://en.wikipedia.org/wiki/CARMIL1
42527	Q18041888	KIF21A	55605	Q21119202	https://en.wikipedia.org/wiki/KIF21A
42537	Q18041889	PPP1R9A	55607	Q21120111	https://en.wikipedia.org/wiki/PPP1R9A
42538	Q18041889	PPP1R9A	55607	Q21139798	https://en.wikipedia.org/wiki/PPP1R9A
42539	Q18041889	PPP1R9A	55607	Q21142229	https://en.wikipedia.org/wiki/PPP1R9A
42551	Q18041892	VPS50	55610	Q21138279	https://en.wikipedia.org/wiki/Syndetin
42552	Q18041892	VPS50	55610	Q21483184	https://en.wikipedia.org/wiki/Syndetin
42557	Q18041894	OTUB1	55611	Q21111725	https://en.wikipedia.org/wiki/OTUB1
42561	Q18041895	FERMT1	55612	Q21131506	https://en.wikipedia.org/wiki/FERMT1
42567	Q18041897	KIF16B	55614	Q21119910	https://en.wikipedia.org/wiki/KIF16B
42573	Q18041901	TASP1	55617	Q21121441	https://en.wikipedia.org/wiki/TASP1
42578	Q18041904	DOCK10	55619	Q21114270	https://en.wikipedia.org/wiki/Dedicator_of_cytokinesis_protein_10
42579	Q18041904	DOCK10	55619	Q21147409	https://en.wikipedia.org/wiki/Dedicator_of_cytokinesis_protein_10
42588	Q18041907	STAP2	55620	Q21120659	https://en.wikipedia.org/wiki/STAP2
42589	Q18041907	STAP2	55620	Q21140880	https://en.wikipedia.org/wiki/STAP2
42596	Q18041916	SMPD4	55627	Q21137136	https://en.wikipedia.org/wiki/SMPD4
42597	Q18041916	SMPD4	55627	Q21147426	https://en.wikipedia.org/wiki/SMPD4
42605	Q18041918	PNRC2	55629	Q21131348	https://en.wikipedia.org/wiki/PNRC2
42609	Q18041919	SLC39A4	55630	Q21135962	https://en.wikipedia.org/wiki/Zinc_transporter_ZIP4
42612	Q18041920	LRRC40	55631	Q21108903	https://en.wikipedia.org/wiki/LRRC40
42616	Q18041921	G2E3	55632	Q21130650	https://en.wikipedia.org/wiki/KIAA1333
42617	Q18041921	G2E3	55632	Q21145894	https://en.wikipedia.org/wiki/KIAA1333
42626	Q18041924	DEPDC1	55635	Q21102540	https://en.wikipedia.org/wiki/DEPDC1
42627	Q18041924	DEPDC1	55635	Q21140702	https://en.wikipedia.org/wiki/DEPDC1
42638	Q18041925	SYBU	55638	Q21132137	https://en.wikipedia.org/wiki/SYBU
42639	Q18041925	SYBU	55638	Q21141201	https://en.wikipedia.org/wiki/SYBU
42646	Q18034615	NOS1AP	9722	Q21112908	https://en.wikipedia.org/wiki/NOS1AP
42651	Q18034616	SEMA3E	9723	Q21124304	https://en.wikipedia.org/wiki/Semaphorin_3E
42655	Q18034618	TMEM63A	9725	Q21112036	https://en.wikipedia.org/wiki/TMEM63A
42656	Q18034618	TMEM63A	9725	Q21149735	https://en.wikipedia.org/wiki/TMEM63A
42667	Q18034620	RAB11FIP3	9727	Q21123812	https://en.wikipedia.org/wiki/RAB11FIP3
42668	Q18034620	RAB11FIP3	9727	Q21137784	https://en.wikipedia.org/wiki/RAB11FIP3
42675	Q18034622	KIAA0408	9729	Q21110325	https://en.wikipedia.org/wiki/KIAA0408
42678	Q18034623	DCAF1	9730	Q21112163	https://en.wikipedia.org/wiki/VPRBP
42682	Q18034624	CEP104	9731	Q21117151	https://en.wikipedia.org/wiki/CEP104
42686	Q18034625	DOCK4	9732	Q5287186	https://en.wikipedia.org/wiki/Dock4
42687	Q18034625	DOCK4	9732	Q21114265	https://en.wikipedia.org/wiki/Dock4
42688	Q18034625	DOCK4	9732	Q21148231	https://en.wikipedia.org/wiki/Dock4
42699	Q18034626	SART3	9733	Q21121239	https://en.wikipedia.org/wiki/SART3
42700	Q18034626	SART3	9733	Q21139701	https://en.wikipedia.org/wiki/SART3
42709	Q18034627	HDAC9	9734	Q21143107	https://en.wikipedia.org/wiki/HDAC9
42710	Q18034627	HDAC9	9734	Q21173427	https://en.wikipedia.org/wiki/HDAC9
42721	Q18034629	USP34	9736	Q21125554	https://en.wikipedia.org/wiki/USP34
42722	Q18034629	USP34	9736	Q21137710	https://en.wikipedia.org/wiki/USP34
42727	Q18034630	GPRASP1	9737	Q21112817	https://en.wikipedia.org/wiki/GPRASP1
42734	Q18034631	CCP110	9738	Q21110530	https://en.wikipedia.org/wiki/CCP110
42735	Q18034631	CCP110	9738	Q21152291	https://en.wikipedia.org/wiki/CCP110
42743	Q18034634	LAPTM4A	9741	Q21119277	https://en.wikipedia.org/wiki/LAPTM4A
42750	Q18036611	KIN	22944	Q21114825	https://en.wikipedia.org/wiki/KIN_(gene)
42755	Q18036614	CCT5	22948	Q21125300	https://en.wikipedia.org/wiki/CCT5_(gene)
42758	Q18036618	P2RX2	22953	Q21118924	https://en.wikipedia.org/wiki/P2RX2
42760	Q18036619	TRIM32	22954	Q21104807	https://en.wikipedia.org/wiki/TRIM32
42765	Q18036620	SCMH1	22955	Q21135446	https://en.wikipedia.org/wiki/SCMH1
42771	Q18036625	TPX2	22974	Q21115409	https://en.wikipedia.org/wiki/TPX2
42776	Q18036626	PAXIP1	22976	Q21121828	https://en.wikipedia.org/wiki/PAXIP1
42781	Q18036627	AKR7A3	22977	Q21097420	https://en.wikipedia.org/wiki/AKR7A3
42784	Q18036631	NINL	22981	Q21117032	https://en.wikipedia.org/wiki/Ninein-like_protein
42785	Q18036631	NINL	22981	Q21141984	https://en.wikipedia.org/wiki/Ninein-like_protein
42790	Q18036632	DIP2C	22982	Q21112221	https://en.wikipedia.org/wiki/Disco_interacting_protein_2_homolog_c
42793	Q18036633	MAST1	22983	Q21110150	https://en.wikipedia.org/wiki/MAST1
42794	Q18036633	MAST1	22983	Q21139170	https://en.wikipedia.org/wiki/MAST1
42799	Q18036635	ACIN1	22985	Q21115288	https://en.wikipedia.org/wiki/ACIN1
42803	Q18036638	MYH15	22989	Q21119525	https://en.wikipedia.org/wiki/MYH15
42811	Q18036639	PCNX1	22990	Q21119685	https://en.wikipedia.org/wiki/PCNX
42812	Q18036639	PCNX1	22990	Q21140725	https://en.wikipedia.org/wiki/PCNX
42821	Q18036640	KDM2A	22992	Q21114819	https://en.wikipedia.org/wiki/KDM2A
42826	Q18036641	HMGXB3	22993	Q21119092	https://en.wikipedia.org/wiki/HMGXB3
42827	Q18036641	HMGXB3	22993	Q21145144	https://en.wikipedia.org/wiki/HMGXB3
42840	Q18036642	CEP131	22994	Q21112024	https://en.wikipedia.org/wiki/CEP131
42841	Q18036642	CEP131	22994	Q21139166	https://en.wikipedia.org/wiki/CEP131
42846	Q18045824	MRPL40	64976	Q21118565	https://en.wikipedia.org/wiki/MRPL40
42850	Q18045829	MRPL32	64983	Q21123373	https://en.wikipedia.org/wiki/MRPL32
42856	Q18045830	MRPL11	65003	Q21107509	https://en.wikipedia.org/wiki/MRPL11
42863	Q18045832	MRPL1	65008	Q21114671	https://en.wikipedia.org/wiki/MRPL1
42864	Q18045832	MRPL1	65008	Q21150828	https://en.wikipedia.org/wiki/MRPL1
42873	Q18045833	NDRG4	65009	Q21106514	https://en.wikipedia.org/wiki/NDRG4
42874	Q18045833	NDRG4	65009	Q21146840	https://en.wikipedia.org/wiki/NDRG4
42882	Q18045837	PINK1	65018	Q21112306	https://en.wikipedia.org/wiki/PINK1
42890	Q18045838	REEP1	65055	Q21127012	https://en.wikipedia.org/wiki/REEP1
42896	Q18045839	GPBP1	65056	Q21207330	https://en.wikipedia.org/wiki/GPBP1
42903	Q18045840	ACD	65057	Q21104930	https://en.wikipedia.org/wiki/ACD_(gene)
42908	Q18045841	RAPH1	65059	Q21110126	https://en.wikipedia.org/wiki/RAPH1
42912	Q18045844	NBEAL1	65065	Q21119556	https://en.wikipedia.org/wiki/NBEAL1
42915	Q18045846	RTN4R	65078	Q21118558	https://en.wikipedia.org/wiki/Reticulon_4_receptor
42919	Q18045848	VPS33A	65082	Q21125656	https://en.wikipedia.org/wiki/VPS33A
42924	Q18045849	NOL6	65083	Q21133325	https://en.wikipedia.org/wiki/NOL6
42929	Q18045853	MARCKSL1	65108	Q21107912	https://en.wikipedia.org/wiki/MARCKSL1
42934	Q18045854	UPF3B	65109	Q21116037	https://en.wikipedia.org/wiki/UPF3B
42937	Q18045855	UPF3A	65110	Q21125049	https://en.wikipedia.org/wiki/UPF3A
42940	Q18041926	FLVCR2	55640	Q21101471	https://en.wikipedia.org/wiki/FLVCR2
42945	Q18041927	BTBD2	55643	Q21112883	https://en.wikipedia.org/wiki/BTBD2
42946	Q18041927	BTBD2	55643	Q21152330	https://en.wikipedia.org/wiki/BTBD2
42954	Q18041928	LYAR	55646	Q21132147	https://en.wikipedia.org/wiki/LYAR
42959	Q18041930	PIGV	55650	Q21123751	https://en.wikipedia.org/wiki/PIGV
42960	Q18041930	PIGV	55650	Q21143037	https://en.wikipedia.org/wiki/PIGV
42968	Q18041931	NHP2	55651	Q21123620	https://en.wikipedia.org/wiki/NOLA2
42973	Q18041934	TMEM127	55654	Q21134837	https://en.wikipedia.org/wiki/TMEM127
42978	Q18041935	NLRP2	55655	Q21124049	https://en.wikipedia.org/wiki/NLRP2
42979	Q18041935	NLRP2	55655	Q21141294	https://en.wikipedia.org/wiki/NLRP2
42990	Q18041936	INTS8	55656	Q21133161	https://en.wikipedia.org/wiki/INTS8
42995	Q18041937	ZNF692	55657	Q21145692	https://en.wikipedia.org/wiki/Zinc_finger_protein_692
43002	Q18041941	PRPF40A	55660	Q21115641	https://en.wikipedia.org/wiki/PRPF40A
43009	Q18041942	DDX27	55661	Q21115730	https://en.wikipedia.org/wiki/DDX27
43015	Q18041943	HIF1AN	55662	Q21111638	https://en.wikipedia.org/wiki/HIF1AN
43019	Q18041946	URGCP	55665	Q21136473	https://en.wikipedia.org/wiki/URG4
43028	Q18041947	NPLOC4	55666	Q21121731	https://en.wikipedia.org/wiki/NPLOC4
43029	Q18041947	NPLOC4	55666	Q21139974	https://en.wikipedia.org/wiki/NPLOC4
43030	Q18041947	NPLOC4	55666	Q21141151	https://en.wikipedia.org/wiki/NPLOC4
43045	Q18036643	CEP152	22995	Q21117154	https://en.wikipedia.org/wiki/CEP152
43046	Q18036643	CEP152	22995	Q21139374	https://en.wikipedia.org/wiki/CEP152
43053	Q18036644	TTC39A	22996	Q21123499	https://en.wikipedia.org/wiki/Tetratricopeptide_repeat_39A
43054	Q18036644	TTC39A	22996	Q21139693	https://en.wikipedia.org/wiki/Tetratricopeptide_repeat_39A
43062	Q18036646	LIMCH1	22998	Q21122308	https://en.wikipedia.org/wiki/LIMCH1
43066	Q18036647	RIMS1	22999	Q21104836	https://en.wikipedia.org/wiki/RIMS1
43073	Q18036648	WDFY3	23001	Q21097583	https://en.wikipedia.org/wiki/WDFY3
43074	Q18036648	WDFY3	23001	Q21145354	https://en.wikipedia.org/wiki/WDFY3
43085	Q18036649	DAAM1	23002	Q21114201	https://en.wikipedia.org/wiki/DAAM1
43091	Q18036653	RAB21	23011	Q21102680	https://en.wikipedia.org/wiki/RAB21
43095	Q18036654	STK38L	23012	Q21100646	https://en.wikipedia.org/wiki/STK38L
43102	Q18036655	SPEN	23013	Q21122982	https://en.wikipedia.org/wiki/SPEN
43103	Q18036655	SPEN	23013	Q21140370	https://en.wikipedia.org/wiki/SPEN
43117	Q18036657	GOLGA8A	23015	Q21103220	https://en.wikipedia.org/wiki/GOLGA8A
43123	Q18034635	IFT140	9742	Q21119795	https://en.wikipedia.org/wiki/IFT140
43126	Q18034636	ARHGAP32	9743	Q21104691	https://en.wikipedia.org/wiki/RICS_(gene)
43129	Q18034637	ACAP1	9744	Q21115273	https://en.wikipedia.org/wiki/CENTB1
43132	Q18034638	ZNF536	9745	Q18391153	https://en.wikipedia.org/wiki/Zinc_finger_protein_536
43136	Q18034641	SLK	9748	Q21135632	https://en.wikipedia.org/wiki/SLK_(gene)
43140	Q18034643	RIPOR2	9750	Q21105989	https://en.wikipedia.org/wiki/RIPOR2
43146	Q18034644	SNPH	9751	Q21135058	https://en.wikipedia.org/wiki/Syntaphilin
43151	Q18034645	PCDHA9	9752	Q21121130	https://en.wikipedia.org/wiki/PCDHA9
43155	Q18034647	STARD8	9754	Q21135699	https://en.wikipedia.org/wiki/STARD8
43158	Q18034649	KMT2B	9757	Q21103455	https://en.wikipedia.org/wiki/MLL4
43162	Q18034652	TOX	9760	Q21125446	https://en.wikipedia.org/wiki/TOX
43168	Q18034655	ZFYVE16	9765	Q21135097	https://en.wikipedia.org/wiki/ZFYVE16
43169	Q18034655	ZFYVE16	9765	Q21146826	https://en.wikipedia.org/wiki/ZFYVE16
43176	Q18034657	JADE3	9767	Q21118497	https://en.wikipedia.org/wiki/PHF16
43177	Q18034657	JADE3	9767	Q21148415	https://en.wikipedia.org/wiki/PHF16
43185	Q18034658	RASSF2	9770	Q21111374	https://en.wikipedia.org/wiki/RASSF2
43192	Q18034659	RAPGEF5	9771	Q21123404	https://en.wikipedia.org/wiki/RAPGEF5
43196	Q18034660	TMEM94	9772	Q21113446	https://en.wikipedia.org/wiki/Transmembrane_protein_94
43197	Q18034660	TMEM94	9772	Q21141366	https://en.wikipedia.org/wiki/Transmembrane_protein_94
43198	Q18034660	TMEM94	9772	Q21145038	https://en.wikipedia.org/wiki/Transmembrane_protein_94
43205	Q18034661	BCLAF1	9774	Q21113908	https://en.wikipedia.org/wiki/BCLAF1
43206	Q18034661	BCLAF1	9774	Q21139717	https://en.wikipedia.org/wiki/BCLAF1
43210	Q18034662	EIF4A3	9775	Q21131475	https://en.wikipedia.org/wiki/EIF4A3
43213	Q18034663	ATG13	9776	Q4826898	https://en.wikipedia.org/wiki/Autophagy-related_protein_13
43214	Q18034663	ATG13	9776	Q21139744	https://en.wikipedia.org/wiki/Autophagy-related_protein_13
43217	Q18034665	KIAA0232	9778	Q21113466	https://en.wikipedia.org/wiki/KIAA0232
43220	Q18034667	PIEZO1	9780	Q21142397	https://en.wikipedia.org/wiki/PIEZO1
43223	Q18035328	HMG20A	10363	Q21108136	https://en.wikipedia.org/wiki/HMG20A
43228	Q18035329	KLF2	10365	Q21133184	https://en.wikipedia.org/wiki/KLF2
43232	Q18035332	CACNG2	10369	Q21114001	https://en.wikipedia.org/wiki/CACNG2
43236	Q18035333	CITED2	10370	Q21106429	https://en.wikipedia.org/wiki/CITED2
43243	Q18035334	SEMA3A	10371	Q21122063	https://en.wikipedia.org/wiki/Semaphorin-3A
43245	Q18035335	TUBA1B	10376	Q21105328	https://en.wikipedia.org/wiki/TUBA1B
43248	Q18035336	IRF9	10379	Q21173487	https://en.wikipedia.org/wiki/IRF9
43254	Q18035338	TUBB3	10381	Q21135787	https://en.wikipedia.org/wiki/TUBB3
43255	Q18035338	TUBB3	10381	Q21151823	https://en.wikipedia.org/wiki/TUBB3
43260	Q18035339	TUBB4A	10382	Q21121610	https://en.wikipedia.org/wiki/Tubulin_beta-4A_chain
43261	Q18035339	TUBB4A	10382	Q21144142	https://en.wikipedia.org/wiki/Tubulin_beta-4A_chain
43265	Q18035340	TUBB4B	10383	Q21123463	https://en.wikipedia.org/wiki/Tubulin_beta-4B_chain
43269	Q18035341	BTN3A3	10384	Q21112858	https://en.wikipedia.org/wiki/BTN3A3
43270	Q18035341	BTN3A3	10384	Q21117725	https://en.wikipedia.org/wiki/BTN3A3
43277	Q18035342	BTN2A2	10385	Q21112872	https://en.wikipedia.org/wiki/Butyrophilin,_subfamily_2,_member_A2
43278	Q18035342	BTN2A2	10385	Q21138570	https://en.wikipedia.org/wiki/Butyrophilin,_subfamily_2,_member_A2
43279	Q18035342	BTN2A2	10385	Q21141125	https://en.wikipedia.org/wiki/Butyrophilin,_subfamily_2,_member_A2
43288	Q18035347	NOD1	10392	Q21124880	https://en.wikipedia.org/wiki/NOD1
43299	Q18035348	ANAPC10	10393	Q21111593	https://en.wikipedia.org/wiki/ANAPC10
43300	Q18035348	ANAPC10	10393	Q21139207	https://en.wikipedia.org/wiki/ANAPC10
43307	Q18035350	DLC1	10395	Q21120521	https://en.wikipedia.org/wiki/DLC1
43308	Q18035350	DLC1	10395	Q21149942	https://en.wikipedia.org/wiki/DLC1
43319	Q18035352	NDRG1	10397	Q21110540	https://en.wikipedia.org/wiki/NDRG1
43320	Q18035352	NDRG1	10397	Q21141197	https://en.wikipedia.org/wiki/NDRG1
43322	Q18035414	TADA3	10474	Q21109656	https://en.wikipedia.org/wiki/TADA3L
43328	Q18035415	TRIM38	10475	Q21114635	https://en.wikipedia.org/wiki/TRIM38
43332	Q18035416	ATP5PD	10476	Q21131460	https://en.wikipedia.org/wiki/ATP5H
43336	Q18035417	UBE2E3	10477	Q21127076	https://en.wikipedia.org/wiki/UBE2E3
43339	Q18035418	SLC25A17	10478	Q21122483	https://en.wikipedia.org/wiki/Peroxisomal_membrane_protein_PMP34
43340	Q18035418	SLC25A17	10478	Q22683551	https://en.wikipedia.org/wiki/Peroxisomal_membrane_protein_PMP34
43345	Q18035419	SLC9A6	10479	Q21123422	https://en.wikipedia.org/wiki/Sodium/hydrogen_exchanger_6
43346	Q18035419	SLC9A6	10479	Q21150996	https://en.wikipedia.org/wiki/Sodium/hydrogen_exchanger_6
43353	Q18035420	EIF3M	10480	Q21107255	https://en.wikipedia.org/wiki/EIF3M
43354	Q18035420	EIF3M	10480	Q21144056	https://en.wikipedia.org/wiki/EIF3M
43363	Q18035421	HOXB13	10481	Q21107646	https://en.wikipedia.org/wiki/HOXB13
43368	Q18035422	SEC23B	10483	Q21106926	https://en.wikipedia.org/wiki/SEC23B
43369	Q18035422	SEC23B	10483	Q21140313	https://en.wikipedia.org/wiki/SEC23B
43380	Q18035423	SEC23A	10484	Q21114067	https://en.wikipedia.org/wiki/SEC23A
43381	Q18035423	SEC23A	10484	Q21151820	https://en.wikipedia.org/wiki/SEC23A
43386	Q18035425	CAP2	10486	Q21096409	https://en.wikipedia.org/wiki/CAP2
43391	Q18035426	CAP1	10487	Q21112915	https://en.wikipedia.org/wiki/CAP1
43392	Q18035426	CAP1	10487	Q21142081	https://en.wikipedia.org/wiki/CAP1
43400	Q18035427	CREB3	10488	Q21172040	https://en.wikipedia.org/wiki/CREB3
43406	Q18035429	LRRC41	10489	Q21108891	https://en.wikipedia.org/wiki/LRRC41
43415	Q18035430	VTI1B	10490	Q21120732	https://en.wikipedia.org/wiki/VTI1B
43416	Q18035430	VTI1B	10490	Q21143322	https://en.wikipedia.org/wiki/VTI1B
43422	Q18045645	IKZF4	64375	Q21120655	https://en.wikipedia.org/wiki/IKZF4
43426	Q18045648	MMP25	64386	Q21119457	https://en.wikipedia.org/wiki/MMP25
43429	Q18045651	GMCL1	64395	Q21114631	https://en.wikipedia.org/wiki/GMCL1
43434	Q18045653	ZNF106	64397	Q22680280	https://en.wikipedia.org/wiki/ZFP106
43440	Q18045654	PALS1	64398	Q21114707	https://en.wikipedia.org/wiki/MPP5
43445	Q18045655	HHIP	64399	Q21132258	https://en.wikipedia.org/wiki/HHIP
43451	Q18045656	AKTIP	64400	Q4652204	https://en.wikipedia.org/wiki/AKTIP
43452	Q18045656	AKTIP	64400	Q21140272	https://en.wikipedia.org/wiki/AKTIP
43462	Q18045659	RGS18	64407	Q21173942	https://en.wikipedia.org/wiki/RGS18
43468	Q18045660	GALNT17	64409	Q21114618	https://en.wikipedia.org/wiki/WBSCR17
43471	Q18045661	KLHL25	64410	Q21121536	https://en.wikipedia.org/wiki/Kelch-like_protein_25
43475	Q18045662	ARAP3	64411	Q21116694	https://en.wikipedia.org/wiki/CENTD3
43480	Q18045663	GZF1	64412	Q15996644	https://en.wikipedia.org/wiki/Gdnf-inducible_zinc_finger_protein_1
43485	Q18045666	MTMR14	64419	Q21109502	https://en.wikipedia.org/wiki/MTMR14
43486	Q18045666	MTMR14	64419	Q21137420	https://en.wikipedia.org/wiki/MTMR14
